name,size,total perp,key perp,value perp,other perp
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage2-adult_entire_uniform-using-adult-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps1-clip1/eval.txt,16858,1.4047322292097937,1.0000749146976815,2.8944004642743555,1.0006745627594222
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage2-adult_entire_uniform-using-adult-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps8-clip1/eval.txt,16858,1.3962104174993304,1.0000729472860956,2.8396970023775725,1.0007086301604604
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-False_wl-1/adult/NonDP/GPT2/entire/ts30932-bs32-epoch10/eval.txt,16858,1.3383158908944128,1.0000513522915646,2.4876939356798564,1.0005505446256535
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-False_wl-1/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps1-clip1/eval.txt,16858,1.4571673035629755,1.0002646111739557,3.2240203727477343,1.0065646183426211
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-False_wl-1/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps8-clip1/eval.txt,16858,1.4170858340189874,1.000109161147065,2.966394933031577,1.00314770308272
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-False_wl-1/airline/NonDP/GPT2/entire/ts103904-bs32-epoch10/eval.txt,24976,1.2375719259063855,1.0000000080652385,2.898126871498922,1.0025363071202884
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-False_wl-1/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps1-clip1/eval.txt,24976,1.3064526150958309,1.000008093154073,3.789526880113818,1.004786618072648
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-False_wl-1/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps8-clip1/eval.txt,24976,1.2962924422270572,1.0000027896117245,3.648488868205331,1.0039375947884792
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-True_wl-1/adult/NonDP/GPT2/entire/ts30932-bs32-epoch10/eval.txt,16858,1.7020680638961003,2.1883817755521533,2.3954891057277794,1.0099480599913553
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-True_wl-1/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps1-clip1/eval.txt,16858,2.197880981012726,3.098840275860568,3.537487633455797,1.0685731924448931
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-True_wl-1/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps8-clip1/eval.txt,16858,2.077831479436159,2.916553185201631,3.2181573270469563,1.0491292346650074
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-True_wl-1/airline/NonDP/GPT2/entire/ts103904-bs32-epoch10/eval.txt,24976,1.6220690738613084,1.6789934830349589,2.865799889137728,1.0026334591521535
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-True_wl-1/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps1-clip1/eval.txt,24976,1.9460686111549057,2.009169437939321,4.275976877494832,1.0312550068068729
/workspace/llm_tg/runs/LR0.0005-linear_Standard/16.09.24_shuffle-True_wl-1/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps8-clip1/eval.txt,24976,1.853709030369844,1.904959933594851,3.9240445253388905,1.0183923574898075
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-True_stage1-airline_wl-1/adult/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,16858,1.701251780742077,2.189930358053411,2.390476559847498,1.009850203194761
