Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       160	None      	  1.829286	  2.012796	  2.315398	  3.481470	  1.002733	
       161	None      	  1.884103	  2.011704	  2.271888	  3.509872	  1.012321	
       162	None      	  1.866953	  2.016486	  2.283029	  3.435273	  1.036823	
       163	None      	  1.773873	  2.026060	  2.282062	  3.411036	  1.059833	
       164	None      	  1.826952	  2.017892	  2.321045	  3.453244	  1.016266	
       165	None      	  1.834283	  2.001470	  2.284710	  3.443212	  1.010469	
       166	None      	  1.877101	  2.012646	  2.242032	  3.522914	  1.023704	
       167	None      	  1.843800	  2.024630	  2.276563	  3.541563	  1.020692	
       168	None      	  1.841107	  2.024196	  2.243249	  3.606355	  1.016703	
       169	None      	  1.833788	  2.002008	  2.206815	  3.560228	  1.012964	
       170	None      	  1.816522	  1.992243	  2.217563	  3.449180	  1.025437	
       171	None      	  1.821895	  2.000793	  2.276503	  3.437500	  1.014850	
       172	None      	  1.827246	  2.027201	  2.214443	  3.540334	  1.054361	
       173	None      	  1.822295	  1.968320	  2.229881	  3.354919	  1.010897	
       174	None      	  1.849563	  1.970817	  2.242487	  3.344164	  1.012243	
       175	None      	  1.843126	  2.034685	  2.437192	  3.407168	  1.004983	
       176	None      	  1.865181	  1.982447	  2.360101	  3.256966	  1.004514	
       177	None      	  1.899090	  1.990253	  2.290587	  3.381990	  1.008921	
       178	None      	  1.843163	  1.971974	  2.241557	  3.353398	  1.011653	
       179	None      	  1.819538	  2.039488	  2.351245	  3.343053	  1.070347	
       180	None      	  1.839467	  1.976363	  2.306485	  3.266924	  1.015689	
       181	None      	  1.855767	  2.004726	  2.302172	  3.330286	  1.042131	
       182	None      	  1.787930	  1.962227	  2.197726	  3.283630	  1.038709	
       183	None      	  1.906768	  2.063733	  2.395162	  3.268876	  1.113592	
       184	None      	  1.836610	  2.003652	  2.308447	  3.312819	  1.043080	
       185	None      	  1.900592	  1.983704	  2.338658	  3.276587	  1.009724	
       186	None      	  1.849095	  1.983694	  2.244766	  3.371336	  1.022958	
       187	None      	  1.842492	  2.018804	  2.457815	  3.310761	  1.001617	
       188	None      	  1.875629	  1.960421	  2.298145	  3.203051	  1.014775	
       189	None      	  1.874689	  2.011795	  2.374985	  3.379021	  1.005472	
       190	None      	  1.854999	  2.006516	  2.370710	  3.340955	  1.010839	
       191	None      	  1.846637	  1.931916	  2.181374	  3.249384	  1.009042	
       192	None      	  1.843657	  1.984870	  2.308466	  3.267562	  1.027898	
       193	None      	  1.851549	  1.964900	  2.290121	  3.234723	  1.015331	
       194	None      	  1.814885	  1.962587	  2.298877	  3.196887	  1.019831	
       195	None      	  1.807267	  1.976472	  2.280773	  3.258221	  1.030331	
       196	None      	  1.902703	  1.971471	  2.365322	  3.203794	  1.002051	
       197	None      	  1.794643	  1.961851	  2.260290	  3.280682	  1.009685	
       198	None      	  1.831243	  1.964858	  2.185188	  3.354408	  1.026682	
       199	None      	  1.840607	  2.030625	  2.346837	  3.288325	  1.076137	
