Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
        83	  0.826912	156.236235	 28.423720	105.695924	126.640331	  1.642001	
        84	  0.826931	162.661130	 26.192163	 84.035724	130.878759	  1.566664	
        85	  0.826949	140.296362	 24.891447	 75.006694	121.014614	  1.631977	
        86	  0.826967	131.628922	 25.295170	 76.093045	122.283501	  1.670871	
        87	  0.826985	132.092947	 23.953794	 77.564547	110.274046	  1.541967	
        88	  0.827003	129.608474	 23.184194	 64.380276	111.987112	  1.663189	
        89	  0.827022	110.463665	 23.375380	 68.676647	113.751683	  1.571231	
        90	  0.827040	114.626848	 22.571908	 62.977315	111.886872	  1.569873	
        91	  0.827058	105.827095	 20.454634	 53.154674	 99.995953	  1.551297	
        92	  0.827076	 98.562851	 21.632871	 59.227988	102.648346	  1.603108	
        93	  0.827094	102.645997	 19.513356	 45.416264	100.630073	  1.569177	
        94	  0.827112	 88.894614	 18.185247	 38.748483	 94.217069	  1.592881	
        95	  0.827131	 96.819629	 18.467995	 41.095446	 95.874429	  1.544409	
        96	  0.827149	 84.195038	 17.515116	 38.136186	 88.961316	  1.531096	
        97	  0.827167	 85.193799	 17.172052	 33.426998	 91.072666	  1.611085	
        98	  0.827185	 76.344763	 16.867411	 34.433530	 85.518470	  1.577646	
        99	  0.827203	 80.498452	 17.867356	 38.732892	 88.395668	  1.611142	
       100	  0.827221	 74.447123	 16.214151	 30.756004	 86.125234	  1.559523	
       101	  0.827240	 72.042107	 16.111194	 32.526944	 77.944244	  1.598014	
       102	  0.827258	 73.143848	 14.736809	 24.306949	 77.905934	  1.642829	
       103	  0.827276	 71.190909	 14.982273	 26.189503	 80.773216	  1.543100	
       104	  0.827294	 64.874204	 14.348409	 22.788043	 78.953819	  1.596533	
       105	  0.827312	 58.279138	 13.303507	 18.760255	 73.700194	  1.659991	
       106	  0.827330	 61.310964	 13.968813	 21.852353	 75.961701	  1.597450	
       107	  0.827349	 53.413096	 13.448370	 20.928137	 68.849969	  1.643399	
       108	  0.827367	 57.778641	 12.289497	 16.795908	 68.856207	  1.565335	
       109	  0.827385	 53.211632	 11.715689	 15.207060	 69.373127	  1.487440	
       110	  0.827403	 52.493936	 11.918877	 15.545654	 67.367046	  1.578311	
       111	  0.827421	 47.289845	 11.640037	 15.789295	 68.057740	  1.431025	
       112	  0.827439	 56.231340	 11.632025	 14.813558	 69.165532	  1.499501	
       113	  0.827458	 46.151983	 11.089614	 13.488261	 64.115003	  1.541406	
       114	  0.827476	 48.519539	 11.268013	 14.259886	 63.074687	  1.553951	
       115	  0.827494	 46.471647	 11.253451	 14.303300	 64.080160	  1.518607	
       116	  0.827512	 39.976719	 11.222544	 14.150679	 63.669406	  1.532513	
       117	  0.827530	 37.948157	 10.001402	 11.731431	 56.690882	  1.471732	
       118	  0.827548	 39.336206	 10.096873	 11.467113	 58.457152	  1.503073	
       119	  0.827567	 40.768193	 10.144237	 11.375499	 60.009960	  1.496901	
       120	  0.827585	 39.971173	  9.814547	 11.024242	 55.259045	  1.519848	
       121	  0.827603	 37.974675	  9.486376	 10.270991	 55.379224	  1.470470	
       122	  0.827621	 38.374008	  9.441400	  9.154208	 59.125078	  1.525901	
       123	  0.827639	 37.918637	  9.098136	  9.567554	 51.876982	  1.487900	
       124	  0.827657	 36.862417	  9.176601	  9.435532	 54.693650	  1.468377	
       125	  0.827676	 39.254604	  9.324924	  9.924300	 51.845366	  1.545342	
       126	  0.827694	 33.790905	  9.537711	 11.379429	 51.128577	  1.459349	
       127	  0.827712	 34.499919	  9.190420	 10.649385	 48.641897	  1.467610	
       128	  0.827730	 32.548548	  8.786847	  9.213570	 50.107204	  1.441085	
       129	  0.827748	 33.528493	  8.824010	  9.289772	 48.675239	  1.490458	
       130	  0.827766	 28.835584	  8.479556	  8.674784	 47.429577	  1.454277	
       131	  0.827785	 32.624570	  8.437682	  8.150773	 47.029497	  1.539863	
       132	  0.827803	 31.016706	  8.348805	  8.174389	 48.102283	  1.453304	
       133	  0.827821	 30.115250	  8.332235	  8.119641	 45.252094	  1.547142	
       134	  0.827839	 29.458999	  8.169678	  8.122389	 42.991895	  1.534356	
       135	  0.827857	 28.085689	  8.302373	  8.427973	 46.436095	  1.435277	
       136	  0.827875	 31.067040	  8.223513	  8.171726	 44.672917	  1.496420	
       137	  0.827894	 28.047594	  7.969875	  7.746787	 44.672395	  1.437117	
       138	  0.827912	 29.099233	  8.079814	  8.729878	 42.199597	  1.404544	
       139	  0.827930	 27.264315	  8.281597	  9.441612	 41.965351	  1.405065	
       140	  0.827948	 26.935037	  7.727843	  7.613507	 40.706625	  1.463478	
       141	  0.827966	 30.955765	  7.665767	  7.557009	 39.386704	  1.487776	
       142	  0.827984	 27.994602	  7.948546	  8.396282	 40.128036	  1.463327	
       143	  0.828003	 29.537366	  7.604823	  7.315679	 40.303683	  1.466633	
       144	  0.828021	 25.225123	  7.258735	  7.218100	 37.551188	  1.386741	
       145	  0.828039	 23.467389	  7.377548	  7.436764	 36.594069	  1.450337	
       146	  0.828057	 25.458631	  7.508012	  8.155176	 36.093360	  1.411549	
       147	  0.828075	 25.856205	  7.355510	  7.517720	 35.497603	  1.465815	
       148	  0.828093	 26.275844	  7.521512	  7.986469	 37.573630	  1.392168	
       149	  0.828112	 24.608992	  7.267916	  7.588739	 35.743905	  1.390271	
       150	  0.828130	 23.517378	  6.940112	  6.638839	 34.376561	  1.441328	
       151	  0.828148	 26.239072	  7.115071	  6.409959	 36.108328	  1.532975	
       152	  0.828166	 23.981314	  6.955320	  6.721523	 33.380392	  1.475916	
       153	  0.828184	 23.213791	  7.040629	  6.566655	 35.482854	  1.474496	
       154	  0.828202	 23.338125	  7.115788	  7.717498	 33.617550	  1.363650	
       155	  0.828221	 23.587311	  7.100296	  7.616114	 33.753181	  1.367511	
       156	  0.828239	 21.084963	  6.663056	  6.541266	 31.936785	  1.393149	
       157	  0.828257	 20.566333	  6.783172	  6.766358	 32.022057	  1.416925	
       158	  0.828275	 23.580226	  6.777301	  6.548086	 32.311697	  1.448100	
       159	  0.828293	 23.954679	  6.529240	  6.191819	 31.410519	  1.409054	
       160	  0.828311	 23.538256	  6.623090	  6.600900	 29.977265	  1.444914	
       161	  0.828330	 22.397037	  6.374748	  6.166646	 29.581505	  1.398092	
       162	  0.828348	 21.980435	  6.565892	  6.448540	 30.516172	  1.415658	
       163	  0.828366	 21.030781	  6.460045	  6.035325	 30.672750	  1.434447	
       164	  0.828384	 19.844534	  6.438440	  6.247609	 29.790913	  1.411708	
       165	  0.828402	 23.135040	  6.487331	  6.399899	 29.767555	  1.410485	
       166	  0.828420	 20.555460	  6.399534	  5.948756	 30.136596	  1.440259	
       167	  0.828439	 24.055230	  6.529758	  7.260580	 28.489170	  1.322068	
       168	  0.828457	 19.597180	  6.506417	  6.803736	 28.433731	  1.400288	
       169	  0.828475	 20.316960	  6.401301	  6.792444	 27.625564	  1.374560	
       170	  0.828493	 20.506207	  6.017797	  6.066592	 26.322093	  1.343244	
       171	  0.828511	 19.361589	  6.456105	  7.174851	 26.095039	  1.412903	
       172	  0.828529	 22.489897	  6.067573	  6.195470	 26.446778	  1.341540	
       173	  0.828548	 21.197896	  6.279433	  6.532614	 27.440436	  1.358641	
       174	  0.828566	 19.201694	  6.348486	  6.508042	 27.259752	  1.419307	
       175	  0.828584	 19.283618	  6.195459	  6.584035	 25.068766	  1.417670	
       176	  0.828602	 19.227403	  6.099773	  6.834429	 24.179799	  1.350119	
       177	  0.828620	 19.866614	  5.850212	  5.641140	 24.758047	  1.412871	
       178	  0.828638	 20.556318	  6.184708	  6.387244	 25.663549	  1.420545	
       179	  0.828657	 18.213317	  6.168044	  6.978591	 24.380904	  1.355608	
       180	  0.828675	 19.503095	  5.736476	  5.938271	 22.901010	  1.366802	
       181	  0.828693	 19.102625	  5.957220	  6.317118	 23.764018	  1.385983	
       182	  0.828711	 17.329022	  5.971117	  6.339429	 23.487277	  1.407354	
       183	  0.828729	 20.434206	  5.883232	  6.162094	 22.823755	  1.425743	
       184	  0.828747	 16.226797	  5.808311	  6.001299	 23.462125	  1.370203	
       185	  0.828766	 16.272711	  5.776410	  5.638311	 23.487887	  1.434578	
       186	  0.828784	 17.961778	  5.699526	  5.549931	 23.449268	  1.402201	
       187	  0.828802	 17.272207	  5.752933	  5.773484	 22.536971	  1.442092	
       188	  0.828820	 18.298413	  5.675137	  5.681948	 22.096457	  1.434887	
       189	  0.828838	 17.812381	  5.595753	  5.596934	 22.093881	  1.396391	
       190	  0.828856	 16.576330	  5.813333	  6.246561	 22.297266	  1.388379	
       191	  0.828875	 17.502893	  5.576502	  5.588515	 21.536376	  1.420215	
       192	  0.828893	 19.208379	  5.780650	  6.134775	 21.951877	  1.412361	
       193	  0.828911	 18.985011	  5.585249	  6.197380	 20.945723	  1.320553	
       194	  0.828929	 17.160956	  5.547779	  5.418304	 21.646575	  1.435598	
       195	  0.828947	 16.571379	  5.579034	  5.770063	 21.208228	  1.398013	
       196	  0.828965	 17.722538	  5.446744	  5.502335	 20.687992	  1.399220	
       197	  0.828984	 16.516260	  5.421872	  5.711508	 19.841138	  1.385656	
       198	  0.829002	 17.744705	  5.322825	  5.475101	 19.634589	  1.382679	
       199	  0.829020	 15.279684	  5.381631	  5.780341	 19.956265	  1.330434	
       200	  0.829038	 17.636659	  5.649946	  6.258257	 20.448690	  1.387159	
       201	  0.829056	 15.084988	  5.625465	  6.398695	 20.702004	  1.321788	
       202	  0.829074	 16.477024	  5.734066	  6.241364	 21.289301	  1.396701	
       203	  0.829093	 15.388598	  5.465300	  6.071023	 20.169126	  1.311864	
       204	  0.829111	 17.694103	  5.162229	  5.180555	 19.454203	  1.345735	
       205	  0.829129	 16.478430	  5.395107	  5.955054	 18.441002	  1.408442	
       206	  0.829147	 15.509740	  5.143367	  5.108903	 19.612109	  1.338964	
       207	  0.829165	 14.835305	  5.511281	  6.227465	 19.457130	  1.359598	
       208	  0.829183	 14.587567	  5.650015	  6.675061	 18.805937	  1.413521	
       209	  0.829202	 15.783382	  5.230407	  5.295273	 18.817150	  1.416235	
       210	  0.829220	 15.113719	  5.075887	  5.312840	 18.898682	  1.283164	
       211	  0.829238	 16.796300	  5.044408	  5.092801	 18.356472	  1.354030	
       212	  0.829256	 15.782750	  5.313594	  5.773186	 18.921165	  1.352594	
       213	  0.829274	 15.087649	  5.033551	  5.010089	 18.101873	  1.387345	
       214	  0.829292	 15.335081	  4.980696	  4.941835	 18.409478	  1.339593	
       215	  0.829311	 14.010563	  5.079219	  5.260481	 18.607384	  1.319341	
       216	  0.829329	 12.262163	  4.948024	  5.203631	 18.020926	  1.272842	
       217	  0.829347	 13.696310	  5.059974	  5.139525	 18.265182	  1.360890	
       218	  0.829365	 14.875905	  4.954978	  4.998218	 17.725978	  1.354349	
       219	  0.829383	 13.425240	  4.901130	  5.164424	 17.582859	  1.277591	
       220	  0.829401	 15.689406	  5.028420	  5.217077	 18.191436	  1.320441	
       221	  0.829420	 13.153355	  4.857964	  4.977188	 16.884894	  1.345552	
       222	  0.829438	 13.383537	  5.160976	  5.430750	 18.179707	  1.372336	
       223	  0.829456	 13.794309	  5.190075	  5.777451	 17.882937	  1.332415	
       224	  0.829474	 13.855280	  5.061650	  5.716472	 16.580571	  1.347543	
       225	  0.829492	 14.504300	  4.787838	  5.211530	 16.324583	  1.271044	
       226	  0.829511	 13.501066	  5.106594	  5.937275	 16.585466	  1.331202	
       227	  0.829529	 12.847432	  4.821398	  4.961859	 16.933041	  1.315438	
       228	  0.829547	 13.168237	  4.795961	  4.982116	 16.790999	  1.300155	
       229	  0.829565	 12.157320	  5.183059	  6.104398	 16.997438	  1.320484	
       230	  0.829583	 10.791357	  4.975374	  5.334094	 16.215755	  1.404034	
       231	  0.829601	 14.049760	  4.815759	  5.206250	 16.453670	  1.284723	
       232	  0.829620	 15.933420	  4.817543	  5.080259	 16.550377	  1.310963	
       233	  0.829638	 13.302819	  4.819799	  4.905393	 16.766977	  1.342875	
       234	  0.829656	 13.429341	  4.657029	  4.576687	 15.967566	  1.364598	
       235	  0.829674	 12.803180	  4.885745	  5.475517	 16.125347	  1.301033	
       236	  0.829692	 12.276977	  4.596417	  4.686074	 15.663890	  1.305288	
       237	  0.829710	 12.606035	  4.702897	  4.829595	 16.020930	  1.326140	
       238	  0.829729	 12.523579	  4.636951	  4.665034	 16.261979	  1.296630	
       239	  0.829747	 13.545147	  4.880403	  5.510955	 15.498244	  1.340900	
       240	  0.829765	 12.781020	  4.573551	  4.621849	 15.534409	  1.314933	
       241	  0.829783	 11.790476	  4.724883	  4.505127	 15.813873	  1.463143	
       242	  0.829801	 11.143297	  4.624301	  4.768757	 16.169097	  1.264677	
       243	  0.829819	 12.989790	  4.524166	  4.586175	 16.053154	  1.240588	
       244	  0.829838	 11.503538	  4.741653	  4.940253	 15.623396	  1.362625	
       245	  0.829856	 13.314655	  4.609723	  4.653222	 15.512417	  1.339362	
       246	  0.829874	 11.820037	  4.507778	  4.571881	 14.932397	  1.324339	
       247	  0.829892	 13.447552	  4.557599	  4.565124	 14.738288	  1.389540	
       248	  0.829910	 12.119825	  4.637939	  5.206381	 14.893617	  1.267596	
       249	  0.829928	 13.250514	  4.681357	  5.173491	 15.281498	  1.278721	
       250	  0.829947	 12.053874	  4.387796	  4.465787	 15.069617	  1.238442	
       251	  0.829965	 11.987473	  4.883538	  5.929023	 14.843800	  1.302407	
       252	  0.829983	 12.427773	  4.345178	  4.445181	 14.089621	  1.292971	
       253	  0.830001	 11.343503	  4.425854	  4.400486	 14.860372	  1.308935	
       254	  0.830019	 11.839546	  4.478303	  4.757466	 14.675783	  1.268589	
       255	  0.830037	 12.690483	  4.452199	  4.693250	 14.410262	  1.287255	
       256	  0.830056	 12.835621	  4.598883	  4.570889	 15.090923	  1.392537	
       257	  0.830074	 11.253759	  4.379517	  4.588826	 13.883784	  1.301090	
       258	  0.830092	 11.966927	  4.458837	  4.839561	 14.366651	  1.257016	
       259	  0.830110	 12.684672	  4.449499	  4.713323	 14.746759	  1.249802	
       260	  0.830128	 11.516029	  4.370436	  4.693510	 14.156632	  1.238875	
       261	  0.830146	 11.401394	  4.761949	  5.729009	 14.113361	  1.314971	
       262	  0.830165	 12.127493	  4.553616	  4.799412	 14.806474	  1.310678	
       263	  0.830183	 12.751219	  4.310844	  4.434475	 13.727259	  1.299116	
       264	  0.830201	 10.928188	  4.315061	  4.825914	 13.839621	  1.185328	
       265	  0.830219	 11.071390	  4.380315	  4.494534	 13.857963	  1.332211	
       266	  0.830237	 11.446348	  4.269783	  4.446451	 13.765798	  1.254931	
       267	  0.830255	 11.683037	  4.523043	  5.191851	 13.763189	  1.275954	
       268	  0.830274	 12.586742	  4.488269	  5.021504	 13.491355	  1.315907	
       269	  0.830292	 11.172533	  4.302033	  4.419897	 13.976595	  1.272080	
       270	  0.830310	  9.935446	  4.363538	  4.654766	 14.142757	  1.244672	
       271	  0.830328	 12.359291	  4.343836	  4.357462	 13.992183	  1.327601	
       272	  0.830346	 10.530868	  4.239037	  4.323288	 13.797414	  1.260537	
       273	  0.830364	 12.067647	  4.373938	  4.713699	 13.753850	  1.273055	
       274	  0.830383	 12.233844	  4.369774	  4.820794	 13.383403	  1.275302	
       275	  0.830401	 11.763447	  4.376403	  4.741553	 13.283379	  1.312963	
       276	  0.830419	 12.177964	  4.383810	  4.552564	 13.550011	  1.348332	
       277	  0.830437	 10.584359	  4.472637	  4.996853	 13.712958	  1.287250	
       278	  0.830455	 11.284918	  4.183399	  4.294304	 12.950740	  1.299984	
       279	  0.830473	 10.977718	  4.336471	  4.774042	 13.891185	  1.212040	
       280	  0.830492	 10.006652	  4.106216	  4.462027	 12.817083	  1.193925	
       281	  0.830510	 10.185757	  4.222756	  4.448444	 13.515324	  1.235656	
       282	  0.830528	 10.359858	  4.366112	  4.847747	 13.407247	  1.262568	
       283	  0.830546	 11.019349	  4.314600	  4.688084	 13.085392	  1.291654	
       284	  0.830564	  9.727927	  4.256325	  4.650647	 12.610950	  1.297199	
       285	  0.830582	 10.066570	  4.128488	  4.251526	 13.006069	  1.256346	
       286	  0.830601	  9.953303	  4.192004	  4.142315	 13.191585	  1.332105	
       287	  0.830619	 10.740458	  4.188110	  4.407034	 13.430954	  1.224464	
       288	  0.830637	 11.183726	  4.029229	  4.253126	 12.508232	  1.213468	
       289	  0.830655	 11.778333	  4.187599	  4.419079	 12.841984	  1.277194	
       290	  0.830673	 11.100613	  4.119367	  4.179830	 13.099573	  1.260655	
       291	  0.830691	 12.960068	  4.164713	  4.164469	 13.338510	  1.284432	
       292	  0.830710	  9.783393	  4.166601	  4.301907	 13.081876	  1.268917	
       293	  0.830728	 10.869221	  4.241325	  4.415675	 13.274979	  1.284784	
       294	  0.830746	  9.842355	  3.999674	  4.000021	 12.478663	  1.266444	
       295	  0.830764	  9.718480	  4.051544	  4.129392	 12.829933	  1.239509	
       296	  0.830782	 10.243032	  4.175800	  4.360476	 12.762150	  1.291813	
       297	  0.830800	 11.481968	  4.095282	  4.234472	 12.686160	  1.262377	
       298	  0.830819	  9.582102	  4.054264	  4.118445	 12.475774	  1.281141	
       299	  0.830837	 10.054067	  4.247576	  4.763818	 13.075908	  1.212667	
       300	  0.830855	 11.088017	  4.004182	  4.086712	 12.313954	  1.260059	
       301	  0.830873	 11.111122	  4.103975	  4.333751	 12.745386	  1.234975	
       302	  0.830891	 10.609496	  4.174208	  4.509848	 12.024885	  1.323965	
       303	  0.830909	  9.762144	  4.158598	  4.378820	 12.649883	  1.281684	
       304	  0.830928	  9.911854	  4.065640	  4.253870	 12.298469	  1.268291	
       305	  0.830946	 10.367802	  4.399302	  5.280322	 12.140069	  1.308860	
       306	  0.830964	  9.796254	  3.997176	  4.262890	 12.379634	  1.194071	
       307	  0.830982	  9.169916	  4.010367	  3.917233	 12.390867	  1.313640	
       308	  0.831000	  9.607655	  3.892546	  3.954471	 12.050971	  1.222429	
       309	  0.831018	  9.480437	  4.074811	  4.494478	 11.907044	  1.247324	
       310	  0.831037	 10.926083	  3.920595	  4.094259	 12.043845	  1.206506	
       311	  0.831055	  8.996932	  3.975398	  4.167157	 12.275329	  1.212340	
       312	  0.831073	 11.035302	  4.137959	  4.759763	 12.288178	  1.193887	
       313	  0.831091	 10.092854	  4.080825	  4.599048	 11.974179	  1.216893	
       314	  0.831109	  8.724555	  4.060291	  4.237237	 12.409673	  1.256818	
       315	  0.831127	 10.342511	  4.138133	  4.735260	 11.929387	  1.236842	
       316	  0.831146	 11.207899	  3.883905	  3.973683	 11.949948	  1.218549	
       317	  0.831164	  9.996935	  3.876887	  4.041025	 11.627660	  1.224639	
       318	  0.831182	 10.074371	  3.954003	  4.415329	 11.609242	  1.189455	
       319	  0.831200	  8.872924	  3.887253	  4.021265	 11.896826	  1.212421	
       320	  0.831218	 11.632136	  3.899010	  4.293875	 11.096974	  1.227680	
       321	  0.831236	  9.729924	  3.946623	  4.352947	 11.520412	  1.209402	
       322	  0.831255	 10.239624	  3.934213	  3.987996	 12.207245	  1.235504	
       323	  0.831273	  9.846120	  3.891666	  3.874964	 11.815777	  1.272288	
       324	  0.831291	  9.159366	  3.972703	  4.099491	 11.905225	  1.268907	
       325	  0.831309	  9.774550	  3.905629	  4.180370	 11.493496	  1.224028	
       326	  0.831327	  9.068002	  3.953998	  3.854109	 12.025860	  1.318762	
       327	  0.831345	  9.592971	  4.030018	  4.572289	 11.350780	  1.243972	
       328	  0.831364	  8.917677	  3.772133	  3.802701	 11.466847	  1.216223	
       329	  0.831382	  9.483032	  3.851580	  3.853073	 11.474759	  1.277376	
       330	  0.831400	  9.465325	  3.690557	  3.690411	 11.394320	  1.181149	
       331	  0.831418	  8.846199	  3.730948	  3.749275	 11.442588	  1.196088	
       332	  0.831436	 10.811800	  4.035893	  4.622317	 11.555053	  1.213595	
       333	  0.831454	 10.250892	  4.155177	  4.560752	 12.148764	  1.277563	
       334	  0.831473	  9.635701	  3.931825	  3.819641	 12.456200	  1.262741	
       335	  0.831491	  9.781723	  3.782743	  3.844962	 11.222344	  1.239567	
       336	  0.831509	  9.488890	  3.975150	  4.585285	 11.373587	  1.187464	
       337	  0.831527	  8.382657	  3.824224	  4.032939	 11.080031	  1.236123	
       338	  0.831545	  9.672524	  3.796806	  3.749942	 11.525464	  1.251863	
       339	  0.831563	  9.673942	  3.807856	  3.814883	 11.974867	  1.193930	
       340	  0.831582	  8.476613	  3.747476	  3.882199	 11.254446	  1.189618	
       341	  0.831600	 10.052008	  3.851962	  4.265234	 11.139052	  1.186881	
       342	  0.831618	 10.178078	  3.683798	  3.752711	 10.992319	  1.197377	
       343	  0.831636	  9.230374	  3.853684	  4.040365	 11.367054	  1.230624	
       344	  0.831654	  9.964701	  3.817458	  4.058353	 11.132070	  1.215870	
       345	  0.831672	  9.362784	  3.933225	  4.166917	 11.433556	  1.261208	
       346	  0.831691	  9.637003	  3.703610	  3.689941	 11.046424	  1.232026	
       347	  0.831709	  8.985614	  3.658411	  3.949237	 10.438020	  1.172722	
       348	  0.831727	  9.596158	  3.732565	  3.794156	 11.257036	  1.202906	
       349	  0.831745	  8.776280	  3.669415	  3.812629	 10.941990	  1.169683	
       350	  0.831763	  8.373221	  3.841301	  3.981638	 11.123360	  1.264425	
