Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       203	  0.829093	  2.990574	  2.113546	  2.160419	  4.226326	  1.025959	
       204	  0.829111	  3.058201	  2.117711	  2.159772	  4.288819	  1.017214	
       205	  0.829129	  3.265079	  2.115347	  2.178372	  4.266741	  1.010191	
       206	  0.829147	  3.170197	  2.124977	  2.184133	  4.278512	  1.018600	
       207	  0.829165	  3.078113	  2.124019	  2.182086	  4.316411	  1.009149	
       208	  0.829183	  2.990080	  2.140054	  2.162711	  4.454571	  1.009220	
       209	  0.829202	  3.190515	  2.121573	  2.161886	  4.281306	  1.023640	
       210	  0.829220	  3.020752	  2.104456	  2.168890	  4.183344	  1.019074	
       211	  0.829238	  3.029128	  2.138448	  2.223612	  4.282222	  1.018589	
       212	  0.829256	  3.091002	  2.100409	  2.187172	  4.127116	  1.018327	
       213	  0.829274	  3.159506	  2.129320	  2.173557	  4.344396	  1.014233	
       214	  0.829292	  3.094714	  2.113254	  2.162417	  4.152058	  1.043084	
       215	  0.829311	  2.971854	  2.101990	  2.146394	  4.176560	  1.028013	
       216	  0.829329	  2.941156	  2.081825	  2.159649	  4.106023	  1.009372	
       217	  0.829347	  2.996813	  2.104175	  2.231781	  4.109501	  1.007321	
       218	  0.829365	  3.207053	  2.107309	  2.207115	  4.167755	  1.008973	
       219	  0.829383	  3.115179	  2.106569	  2.200179	  4.139287	  1.018171	
       220	  0.829401	  3.169792	  2.089549	  2.192359	  4.090544	  1.009061	
       221	  0.829420	  2.999780	  2.100252	  2.181663	  4.147560	  1.015637	
       222	  0.829438	  2.982182	  2.068088	  2.174524	  4.001402	  1.008364	
       223	  0.829456	  2.927151	  2.114859	  2.168239	  4.217969	  1.026157	
       224	  0.829474	  3.095847	  2.097221	  2.161343	  4.187347	  1.011106	
       225	  0.829492	  2.847139	  2.105026	  2.196904	  4.175110	  1.008636	
       226	  0.829511	  2.986457	  2.100721	  2.188375	  4.166592	  1.008465	
       227	  0.829529	  2.930377	  2.097785	  2.201895	  4.087447	  1.017431	
       228	  0.829547	  2.948921	  2.094799	  2.195415	  4.115403	  1.009123	
       229	  0.829565	  2.934870	  2.106314	  2.176407	  4.145419	  1.027614	
       230	  0.829583	  2.746862	  2.090246	  2.231517	  4.045075	  1.003254	
       231	  0.829601	  3.042831	  2.071619	  2.199023	  3.976235	  1.008472	
       232	  0.829620	  2.962339	  2.099128	  2.189521	  4.188874	  1.000204	
       233	  0.829638	  2.951464	  2.121195	  2.221704	  4.092670	  1.041321	
       234	  0.829656	  2.984232	  2.107668	  2.225771	  4.104133	  1.016534	
       235	  0.829674	  2.897994	  2.071568	  2.174394	  3.951729	  1.026457	
       236	  0.829692	  3.097691	  2.089739	  2.197646	  4.083790	  1.008542	
       237	  0.829710	  2.990850	  2.076331	  2.174795	  4.013503	  1.017361	
       238	  0.829729	  2.924169	  2.085144	  2.233993	  4.022809	  1.000285	
       239	  0.829747	  2.994078	  2.104919	  2.171681	  4.189297	  1.016951	
       240	  0.829765	  3.014557	  2.079940	  2.155980	  4.070485	  1.017250	
       241	  0.829783	  2.968118	  2.138428	  2.231151	  4.015638	  1.083170	
       242	  0.829801	  2.946194	  2.081693	  2.194321	  4.040622	  1.009138	
       243	  0.829819	  3.079519	  2.083469	  2.176988	  4.050769	  1.017396	
       244	  0.829838	  2.906464	  2.083485	  2.210620	  4.021021	  1.009103	
       245	  0.829856	  3.011045	  2.103936	  2.235874	  4.092348	  1.009350	
       246	  0.829874	  2.806832	  2.072758	  2.174174	  4.025564	  1.009291	
       247	  0.829892	  2.980125	  2.098003	  2.195527	  4.082334	  1.022059	
       248	  0.829910	  3.006377	  2.085758	  2.188650	  4.110081	  1.000429	
       249	  0.829928	  3.026012	  2.102150	  2.198978	  4.114534	  1.018429	
       250	  0.829947	  2.943701	  2.077663	  2.198621	  3.973228	  1.018388	
       251	  0.829965	  3.016416	  2.061739	  2.148210	  3.942919	  1.026671	
       252	  0.829983	  2.878985	  2.092998	  2.210519	  4.076425	  1.009132	
       253	  0.830001	  2.892780	  2.102657	  2.250215	  4.060474	  1.008874	
       254	  0.830019	  2.973298	  2.100256	  2.192957	  4.151981	  1.009215	
       255	  0.830037	  2.969050	  2.074217	  2.156763	  3.997999	  1.026893	
       256	  0.830056	  3.080161	  2.070938	  2.217026	  3.916421	  1.014535	
       257	  0.830074	  3.086323	  2.092260	  2.166105	  4.079509	  1.028381	
       258	  0.830092	  3.056185	  2.056067	  2.178134	  3.924684	  1.008562	
       259	  0.830110	  3.001404	  2.083837	  2.214703	  3.996575	  1.013949	
       260	  0.830128	  2.893644	  2.084801	  2.204593	  4.008288	  1.017115	
       261	  0.830146	  2.943293	  2.060164	  2.168041	  3.925523	  1.019271	
       262	  0.830165	  2.904976	  2.065279	  2.153496	  4.015466	  1.010643	
       263	  0.830183	  3.127046	  2.091894	  2.202286	  4.089497	  1.008099	
       264	  0.830201	  2.895159	  2.084452	  2.161156	  4.055465	  1.025274	
       265	  0.830219	  2.897446	  2.090553	  2.166701	  4.127221	  1.013569	
       266	  0.830237	  2.871830	  2.085890	  2.152338	  4.083145	  1.024651	
       267	  0.830255	  3.048026	  2.050464	  2.176388	  3.926663	  1.000562	
       268	  0.830274	  2.960038	  2.078406	  2.123647	  4.093350	  1.024943	
       269	  0.830292	  2.882204	  2.108972	  2.246751	  4.072762	  1.016583	
       270	  0.830310	  2.866496	  2.102305	  2.207174	  4.075954	  1.024502	
       271	  0.830328	  3.165193	  2.082074	  2.197430	  4.038072	  1.008884	
       272	  0.830346	  2.961851	  2.068280	  2.201741	  3.984969	  1.000067	
       273	  0.830364	  3.026360	  2.088796	  2.181303	  4.076630	  1.016673	
       274	  0.830383	  3.007305	  2.070024	  2.178543	  3.987131	  1.012975	
       275	  0.830401	  2.963385	  2.092118	  2.191103	  4.075032	  1.017319	
       276	  0.830419	  2.977548	  2.065200	  2.168893	  3.994642	  1.008486	
       277	  0.830437	  2.932233	  2.078776	  2.191558	  3.995228	  1.017705	
       278	  0.830455	  3.083698	  2.066117	  2.147910	  4.006182	  1.016951	
       279	  0.830473	  2.852084	  2.061497	  2.178247	  3.892723	  1.025042	
       280	  0.830492	  2.868216	  2.098496	  2.174480	  4.112145	  1.025331	
       281	  0.830510	  3.028860	  2.087864	  2.219588	  4.033036	  1.008311	
       282	  0.830528	  2.916732	  2.075820	  2.185194	  3.992630	  1.017007	
       283	  0.830546	  3.023817	  2.075644	  2.184681	  3.990391	  1.017565	
       284	  0.830564	  2.897861	  2.062615	  2.174803	  3.887492	  1.029788	
       285	  0.830582	  3.004262	  2.080536	  2.208946	  4.007517	  1.008981	
       286	  0.830601	  2.810858	  2.070563	  2.203776	  3.991877	  1.000718	
       287	  0.830619	  3.033541	  2.078683	  2.171575	  4.000783	  1.025690	
       288	  0.830637	  2.908349	  2.072310	  2.182203	  3.942447	  1.026253	
       289	  0.830655	  2.910088	  2.074572	  2.182318	  4.023321	  1.008683	
       290	  0.830673	  2.944688	  2.081609	  2.171054	  4.052781	  1.016967	
       291	  0.830691	  3.017792	  2.088241	  2.214806	  4.010599	  1.016806	
       292	  0.830710	  2.959695	  2.087383	  2.194192	  4.044506	  1.016598	
       293	  0.830728	  2.840774	  2.079468	  2.185485	  3.973933	  1.027157	
       294	  0.830746	  2.886085	  2.106402	  2.174648	  4.162444	  1.024342	
       295	  0.830764	  2.832310	  2.096761	  2.243156	  4.010207	  1.016251	
       296	  0.830782	  3.005424	  2.052408	  2.231041	  3.841170	  1.000352	
       297	  0.830800	  2.976282	  2.106176	  2.209315	  4.127327	  1.016267	
       298	  0.830819	  2.892953	  2.074139	  2.182818	  3.990190	  1.016267	
       299	  0.830837	  3.070781	  2.074110	  2.170939	  4.043839	  1.008202	
       300	  0.830855	  2.935387	  2.063491	  2.183312	  3.959912	  1.008029	
       301	  0.830873	  2.977271	  2.084330	  2.167231	  4.078105	  1.016423	
       302	  0.830891	  2.977230	  2.085278	  2.198455	  4.024836	  1.016481	
       303	  0.830909	  2.850270	  2.085498	  2.198204	  4.090974	  1.000312	
       304	  0.830928	  2.895159	  2.069945	  2.161769	  4.037806	  1.007937	
       305	  0.830946	  2.848185	  2.084621	  2.200150	  4.050405	  1.008238	
       306	  0.830964	  2.945829	  2.059844	  2.158123	  3.953738	  1.016192	
       307	  0.830982	  2.756883	  2.085282	  2.211447	  4.032926	  1.008341	
       308	  0.831000	  2.900934	  2.065640	  2.166698	  3.939478	  1.024478	
       309	  0.831018	  2.972899	  2.057829	  2.188196	  3.902127	  1.012316	
       310	  0.831037	  2.888043	  2.079204	  2.153903	  4.037721	  1.025502	
       311	  0.831055	  2.865289	  2.064928	  2.169625	  3.930788	  1.024281	
       312	  0.831073	  2.944769	  2.067084	  2.172475	  3.931591	  1.025939	
       313	  0.831091	  2.927556	  2.073271	  2.166449	  4.012852	  1.016972	
       314	  0.831109	  2.938946	  2.063518	  2.173784	  3.930770	  1.020169	
       315	  0.831127	  3.049496	  2.076075	  2.199167	  3.993544	  1.010551	
       316	  0.831146	  3.001919	  2.065014	  2.142634	  4.008676	  1.017219	
       317	  0.831164	  2.878190	  2.091386	  2.200826	  4.053090	  1.017191	
       318	  0.831182	  2.910130	  2.072900	  2.148376	  4.012275	  1.025303	
       319	  0.831200	  2.815113	  2.062523	  2.179963	  3.925571	  1.017090	
       320	  0.831218	  3.218705	  2.062494	  2.178286	  3.993963	  1.000233	
       321	  0.831236	  2.777504	  2.054883	  2.183976	  3.841244	  1.026098	
       322	  0.831255	  2.971052	  2.063312	  2.230788	  3.870300	  1.008938	
       323	  0.831273	  2.997365	  2.066124	  2.189340	  3.928517	  1.017239	
       324	  0.831291	  2.861336	  2.068615	  2.161253	  3.991915	  1.017911	
       325	  0.831309	  2.917184	  2.074305	  2.207778	  4.008785	  1.000068	
